378,94
379,16
380,73
381,9
382,76
383,29
384,40
385,89
386,81
387,60
388,70
389,83
390,39
391,8
392,41
393,19
394,29
395,71
396,18
397,64
398,100
399,86
400,69
401,41
402,73
403,44
404,17
405,92
406,4
407,25
408,72
409,80
410,83
411,95
412,36
413,2
414,3
415,47
416,46
417,9
418,24
419,42
420,86
421,23
422,55
423,66
424,12
425,43
426,78
427,26
428,58
429,50
430,35
431,52
432,85
433,69
434,30
435,31
436,56
437,82
438,42
439,8
440,53
441,86
442,45
443,54
444,72
445,51
446,58
447,76
448,63
449,10
450,95
451,56
452,70
453,91
454,7
455,40
456,85
457,87
458,75
459,63
460,14
461,12
462,52
463,7
464,59
465,7
466,80
467,39
468,18
469,12
470,88
471,27
472,21
473,44
474,48
475,1
476,8
477,22
478,47
479,99
480,100
481,66
482,36
483,33
484,52
485,27
486,12
487,29
488,32
489,26
490,35
491,65
492,62
493,4
494,2
495,92
496,56
497,57
498,74
499,15
500,40
501,34
502,58
503,50
504,69
505,74
506,74
507,92
508,98
509,86
510,55
511,3
512,100
513,83
514,34
515,1
516,66
517,68
518,93
519,38
520,89
521,26
522,55
523,72
524,3
525,3
526,18
527,88
528,17
529,42
530,52
531,40
532,54
533,66
534,1
535,68
536,99
537,15
538,78
539,27
540,1
541,51
542,12
543,63
544,55
545,74
546,47
547,28
548,53
549,12
550,68
551,74
552,82
553,73
554,55
555,31
556,92
557,80
558,39
559,26
560,26
561,18
562,73
563,27
564,17
565,54
566,88
567,22
568,88
569,46
570,73
571,56
572,18
573,76
574,54
575,97
576,4
577,11
578,1
579,98
580,79
581,71
582,4
583,24
584,86
585,92
586,58
587,76
588,35
589,75
590,72
591,100
592,93
593,94
594,44
595,78
596,78
597,33
598,95
599,47
600,17
601,28
602,75
603,58
604,15
605,21
606,35
607,36
608,49
609,24
610,17
611,57
612,14
613,74
614,82
615,69
616,88
617,30
618,72
619,16
620,1
621,31
622,18
623,19
624,79
625,8
626,10
627,41
628,26
629,79
630,7
631,70
632,11
633,25
634,67
635,33
636,90
637,73
638,39
639,78
640,57
641,83
642,20
643,95
644,15
645,60
646,13
647,83
648,69
649,21
650,2
651,47
652,13
653,28
654,27
655,58
656,25
657,33
658,47
659,23
660,72
661,60
662,20
663,22
664,49
665,47
666,38
667,63
668,45
669,10
670,36
671,53
672,77
673,16
674,81
675,4
676,67
677,17
678,82
679,71
680,98
681,21
682,63
683,63
684,57
685,80
686,25
687,65
688,33
689,27
690,9
691,8
692,15
693,73
694,76
695,7
696,82
697,68
698,28
699,83
700,97
701,41
702,41
703,72
704,51
705,25
706,34
707,63
708,33
709,16
710,41
711,80
712,46
713,31
714,34
715,12
716,60
717,37
718,66
719,52
720,52
721,11
722,81
723,26
724,37
725,87
726,85
727,80
728,18
729,76
730,48
731,24
732,85
733,77
734,23
735,86
736,35
737,25
738,25
739,5
740,63
741,87
742,16
743,58
744,99
745,72
746,2
747,35
748,89
749,45
750,55
751,43
752,13
753,99
754,86
755,21
756,91
757,66
758,78
759,90
760,27
761,89
762,17
763,68
764,23
765,93
766,8
767,27
768,6
769,85
770,44
771,7
772,15
773,90
774,79
775,91
776,14
777,63
778,52
779,48
780,21
781,8
782,98
783,17
784,64
785,49
786,100
787,85
788,6
789,1
790,58
791,27
792,100
793,3
794,64
795,72
796,54
797,9
798,34
799,64
800,98
801,97
802,78
803,68
804,23
805,30
806,27
807,74
808,54
809,50
810,46
811,21
812,37
813,11
814,26
815,94
816,62
817,70
818,21
819,82
820,96
821,20
822,73
823,29
824,31
825,13
826,52
827,7
828,39
829,61
830,7
831,40
832,4
833,36
834,60
835,2
836,86
837,68
838,23
839,69
840,69
841,33
842,50
843,87
844,83
845,46
846,39
847,22
848,65
849,49
850,39
851,36
852,82
853,9
854,88
855,6
856,62
857,60
858,60
859,61
860,54
861,4
862,97
863,19
864,19
865,64
866,29
867,23
868,5
869,73
870,54
871,99
872,69
873,43
874,46
875,56
876,48
877,4
878,28
879,15
880,71
881,32
882,65
883,14
884,12
885,11
886,84
887,13
888,35
889,54
890,96
891,61
892,21
893,87
894,46
895,19
896,50
897,7
898,87
899,50
900,36
901,69
902,41
903,25
904,28
905,21
906,94
907,56
908,25
909,56
910,16
911,80
912,70
913,30
914,69
915,69
916,4
917,38
918,50
919,41
920,21
921,19
922,69
923,59
924,47
925,74
926,14
927,55
928,55
929,90
930,73
931,92
932,98
933,31
934,65
935,56
936,85
937,49
938,81
939,76
940,79
941,10
942,82
943,96
944,35
945,74
946,60
947,83
948,81
949,51
950,4
951,66
952,53
953,18
954,76
955,36
956,94
957,35
958,26
959,64
960,63
961,39
962,29
963,67
964,85
965,63
966,59
967,45
968,82
969,77
970,17
971,41
972,93
973,61
974,97
975,92
976,24
977,92
978,90
979,66
980,33
981,65
982,12
983,4
984,27
985,100
986,69
987,68
988,60
989,74
990,74
991,45
992,15
993,39
994,83
995,87
996,46
997,38
998,2
999,25
1000,90
1001,3
1002,18
1003,88
1004,36
1005,6
1006,42
1007,65
1008,31
1009,51
1010,92
1011,55
1012,63
1013,19
1014,29
1015,30
1016,21
1017,27
1018,23
1019,14
1020,95
1021,39
1022,11
1023,76
1024,86
1025,66
1026,24
1027,90
1028,62
1029,14
1030,82
1031,20
1032,77
1033,54
1034,41
1035,74
1036,94
1037,56
1038,47
1039,6
1040,40
1041,100
1042,43
1043,71
1044,68
1045,64
1046,37
1047,5
1048,71
1049,17
1050,86
1051,67
1052,16
1053,58
1054,93
1055,50
1056,34
1057,65
1058,98
1059,31
1060,90
1061,8
1062,63
1063,99
1064,62
1065,17
1066,98
1067,76
1068,33
1069,20
1070,4
1071,64
1072,29
1073,91
1074,66
1075,74
1076,6
1077,27
1078,16
1079,63
1080,69
1081,75
1082,36
1083,15
1084,69
1085,66
1086,28
1087,87
1088,22
1089,17
1090,95
1091,14
1092,12
1093,54
1094,25
1095,10
1096,14
1097,69
1098,26
1099,42
1100,22
1101,76
1102,6
1103,12
1104,76
1105,99
1106,47
1107,77
1108,86
1109,83
1110,99
1111,9
1112,21
1113,39
1114,17
1115,82
1116,85
1117,54
1118,67
1119,65
1120,74
1121,34
1122,49
1123,3
1124,39
1125,13
1126,1
1127,53
1128,33
1129,58
1130,42
1131,20
1132,81
1133,18
1134,55
1135,57
1136,19
1137,14
1138,5
1139,62
1140,53
1141,10
1142,68
1143,75
1144,19
1145,5
1146,77
1147,70
1148,84
1149,7
1150,95
1151,22
1152,99
1153,53
1154,38
1155,51
1156,30
1157,74
1158,86
1159,32
1160,79
1161,85
1162,41
1163,33
1164,5
1165,96
1166,98
1167,52
1168,18
1169,46
1170,62
1171,45
1172,100
1173,47
1174,32
1175,84
1176,81
1177,81
1178,90
1179,79
1180,68
1181,70
1182,69
1183,89
1184,51
1185,62
1186,97
1187,17
1188,63
1189,94
1190,53
1191,46
1192,81
1193,38
1194,91
1195,49
1196,95
1197,15
1198,37
1199,50
1200,68
1201,83
1202,78
1203,51
1204,63
1205,37
1206,42
1207,80
1208,3
1209,10
1210,84
1211,35
1212,72
1213,96
1214,62
1215,80
1216,56
1217,17
1218,25
1219,11
1220,18
1221,43
1222,29
1223,65
1224,95
1225,21
1226,64
1227,88
1228,78
1229,51
1230,59
1231,60
1232,10
1233,77
1234,78
1235,40
1236,54
1237,79
1238,98
1239,61
1240,75
1241,21
1242,40
1243,85
1244,97
1245,25
1246,50
1247,22
1248,79
1249,90
1250,8
1251,12
1252,17
1253,86
1254,90
1255,40
1256,42
1257,39
1258,64
1259,18
1260,31
1261,7
1262,44
1263,46
1264,2
1265,77
1266,49
1267,35
1268,68
1269,51
1270,81
1271,76
1272,12
1273,60
1274,13
1275,15
1276,98
1277,49
1278,94
1279,41
1280,54
1281,17
1282,36
1283,17
1284,70
1285,58
1286,4
1287,94
1288,97
1289,83
1290,98
1291,98
1292,84
1293,89
1294,92
1295,27
1296,87
1297,91
1298,28
1299,4
1300,34
1301,56
1302,84
1303,30
1304,53
1305,37
1306,12
1307,27
1308,65
1309,100
1310,83
1311,83
1312,51
1313,71
1314,42
1315,74
1316,84
1317,86
1318,98
1319,54
1320,54
1321,59
1322,39
1323,5
1324,45
1325,32
1326,32
1327,21
1328,12
1329,94
1330,54
1331,47
1332,43
1333,32
1334,71
1335,50
1336,67
1337,58
1338,6
1339,29
1340,50
1341,31
1342,63
1343,99
1344,15
1345,33
1346,19
1347,34
1348,74
1349,7
1350,81
1351,63
1352,41
1353,27
1354,28
1355,10
1356,91
1357,38
1358,46
1359,90
1360,52
1361,63
1362,24
1363,38
1364,8
1365,84
1366,24
1367,58
1368,31
1369,74
1370,91
1371,5
1372,86
1373,18
1374,22
1375,58
1376,34
1377,91
1378,77
1379,89
1380,42
1381,26
1382,76
1383,32
1384,20
1385,81
1386,71
1387,37
1388,83
1389,60
1390,71
1391,26
1392,83
1393,69
1394,99
1395,65
1396,12
1397,85
1398,29
1399,7
1400,16
1401,14
1402,79
1403,83
1404,58
1405,49
1406,74
1407,24
1408,83
1409,41
1410,67
1411,33
1412,50
1413,68
1414,19
1415,69
1416,26
1417,39
1418,83
1419,68
1420,49
1421,7
1422,25
1423,45
1424,61
1425,80
1426,22
1427,26
1428,86
1429,94
1430,45
1431,28
1432,44
1433,33
1434,53
1435,85
1436,65
1437,48
1438,87
1439,67
1440,95
1441,10
1442,49
1443,9
1444,65
1445,82
1446,63
1447,48
1448,99
1449,72
1450,18
1451,39
1452,88
1453,96
1454,6
1455,13
1456,51
1457,31
1458,86
1459,34
1460,72
1461,51
1462,8
1463,29
1464,54
1465,47
1466,39
1467,82
1468,32
1469,68
1470,16
1471,38
1472,11
1473,79
1474,27
1475,74
1476,3
1477,27
1478,52
1479,65
1480,50
1481,45
1482,42
1483,75
1484,52
1485,10
1486,14
1487,87
1488,51
1489,3
1490,10
1491,68
1492,15
1493,76
1494,32
1495,12
1496,34
1497,84
1498,48
1499,19
1500,11
1501,35
1502,78
1503,64
1504,53
1505,34
1506,24
1507,52
1508,37
1509,11
1510,94
1511,22
1512,22
1513,100
1514,6
1515,14
1516,36
1517,21
1518,51
1519,87
1520,84
1521,70
1522,67
1523,29
1524,45
1525,52
1526,30
1527,47
1528,71
1529,15
1530,29
1531,58
1532,34
1533,52
1534,32
1535,28
1536,76
1537,17
1538,32
1539,12
1540,10
1541,22
1542,9
1543,2
1544,86
1545,44
1546,52
1547,80
1548,48
1549,9
1550,37
1551,76
1552,75
1553,53
1554,21
1555,53
1556,87
1557,21
1558,34
1559,55
1560,59
1561,11
1562,99
1563,84
1564,61
1565,53
1566,7
1567,54
1568,50
1569,3
1570,93
1571,23
1572,4
1573,2
1574,74
1575,75
1576,31
1577,86
1578,15
1579,37
1580,97
1581,48
1582,8
1583,82
1584,90
1585,42
1586,15
1587,25
1588,55
1589,47
1590,45
1591,52
1592,26
1593,68
1594,86
1595,28
1596,67
1597,28
1598,23
1599,78
1600,13
1601,71
1602,59
1603,39
1604,24
1605,15
1606,46
1607,88
1608,87
1609,70
1610,74
1611,91
1612,52
1613,91
1614,35
1615,22
1616,74
1617,26
1618,68
1619,45
1620,81
1621,4
1622,74
1623,1
1624,24
1625,72
1626,35
1627,56
1628,36
1629,83
1630,67
1631,37
1632,54
1633,13
1634,87
1635,62
1636,35
1637,61
1638,79
1639,98
1640,45
1641,69
1642,85
1643,82
1644,21
1645,13
1646,11
1647,65
1648,43
1649,90
1650,25
1651,3
1652,27
1653,26
1654,15
1655,24
1656,36
1657,22
1658,41
1659,75
1660,91
1661,83
1662,67
1663,26
1664,77
1665,28
1666,6
1667,36
1668,8
1669,84
1670,17
1671,74
1672,11
1673,70
1674,61
1675,12
1676,2
1677,64
1678,73
1679,2
1680,73
1681,25
1682,11
1683,99
1684,27
1685,82
1686,5
1687,28
1688,43
1689,92
1690,41
1691,3
1692,22
1693,21
1694,10
1695,84
1696,81
1697,57
1698,24
1699,13
1700,25
1701,20
1702,86
1703,53
1704,52
1705,9
1706,51
1707,74
1708,50
1709,77
1710,89
1711,59
1712,45
1713,95
1714,43
1715,78
1716,16
1717,18
1718,22
1719,84
1720,8
1721,63
1722,29
1723,56
1724,66
1725,77
1726,69
1727,47
1728,33
1729,4
1730,5
1731,60
1732,92
1733,44
1734,60
1735,65
1736,78
1737,17
1738,49
1739,8
1740,25
1741,80
1742,71
1743,1
1744,94
1745,25
1746,44
1747,5
1748,92
1749,19
1750,71
1751,20
1752,23
1753,76
1754,37
1755,2
1756,73
1757,1
1758,65
1759,27
1760,48
1761,95
1762,82
1763,26
1764,11
1765,63
1766,25
1767,98
1768,20
1769,2
1770,7
1771,63
1772,49
1773,69
1774,64
1775,97
1776,2
1777,47
1778,14
1779,54
1780,57
1781,36
1782,100
1783,76
1784,75
1785,74
1786,32
1787,30
1788,22
1789,84
1790,40
1791,61
1792,66
1793,24
1794,49
1795,56
1796,58
1797,92
1798,14
1799,54
1800,42
1801,43
1802,83
1803,88
1804,42
1805,84
1806,55
1807,70
1808,4
1809,61
1810,6
1811,49
1812,96
1813,40
1814,10
1815,59
1816,71
1817,51
1818,84
1819,84
1820,38
1821,54
1822,70
1823,82
1824,42
1825,43
1826,84
1827,73
1828,19
1829,90
1830,51
1831,31
1832,43
1833,29
1834,86
1835,22
1836,73
1837,43
1838,63
1839,100
1840,33
1841,52
1842,57
1843,1
1844,39
1845,35
1846,95
1847,72
1848,77
1849,92
1850,47
1851,16
1852,44
1853,61
1854,87
1855,66
1856,20
1857,29
1858,51
1859,89
1860,42
1861,75
1862,55
1863,90
1864,1
1865,96
1866,64
1867,21
1868,87
1869,84
1870,42
1871,22
1872,80
1873,35
1874,21
1875,8
1876,51
1877,2
1878,73
1879,40
1880,29
1881,28
1882,12
1883,1
1884,20
1885,85
1886,37
1887,95
1888,27
1889,97
1890,27
1891,100
1892,32
1893,95
1894,54
1895,66
1896,2
1897,26
1898,76
1899,77
1900,48
1901,61
1902,67
1903,75
1904,98
1905,46
1906,65
1907,55
1908,12
1909,1
1910,48
1911,1
1912,50
1913,76
1914,74
1915,74
1916,96
1917,36
1918,46
1919,97
1920,57
1921,2
1922,24
1923,3
1924,71
1925,86
1926,65
1927,54
1928,16
1929,27
1930,20
1931,76
1932,56
1933,51
1934,42
1935,42
1936,6
1937,58
1938,60
1939,63
1940,24
1941,99
1942,67
1943,12
1944,36
1945,95
1946,71
1947,25
1948,53
1949,76
1950,33
1951,10
1952,64
1953,71
1954,20
1955,97
1956,85
1957,76
1958,80
1959,33
1960,55
1961,83
1962,46
1963,51
1964,82
1965,9
1966,75
1967,44
1968,57
1969,53
1970,35
1971,52
1972,7
1973,67
1974,3
1975,3
1976,53
1977,20
1978,34
1979,15
1980,58
1981,29
1982,23
1983,8
1984,49
1985,30
1986,90
1987,7
1988,22
1989,84
1990,18
1991,78
1992,73
1993,92
1994,7
1995,77
1996,79
1997,41
1998,88
1999,27
2000,90
2001,10
2002,31
2003,42
2004,25
2005,89
2006,31
2007,51
2008,6
2009,29
2010,12
2011,59
2012,5
2013,18
2014,100
2015,66
2016,61
2017,67
2018,54
2019,94
2020,88
2021,63
2022,85
2023,100
2024,57
2025,61
2026,14
2027,45
2028,3
2029,25
2030,94
2031,97
2032,51
2033,55
2034,12
2035,77
2036,92
2037,50
2038,39
2039,10
2040,11
2041,73
2042,8
2043,24
2044,95
2045,89
2046,74
2047,78
2048,86
2049,81
2050,11
2051,84
2052,98
2053,37
2054,96
2055,78
2056,56
2057,96
2058,25
2059,97
2060,21
2061,43
2062,96
2063,51
2064,5
2065,24
2066,87
2067,83
2068,21
2069,37
2070,25
2071,48
2072,42
2073,40
2074,90
2075,89
2076,12
2077,62
2078,82
2079,17
2080,50
2081,70
2082,100
2083,84
2084,69
2085,80
2086,12
2087,21
2088,97
2089,44
2090,28
2091,33
2092,19
2093,66
2094,64
2095,63
2096,4
2097,91
2098,70
2099,44
2100,44
2101,13
2102,30
2103,51
2104,88
2105,93
2106,8
2107,26
2108,49
2109,64
2110,1
2111,48
2112,14
2113,8
2114,44
2115,24
2116,41
2117,93
2118,29
2119,16
2120,47
2121,41
2122,71
2123,70
2124,3
2125,52
2126,38
2127,54
2128,60
2129,2
2130,69
2131,26
2132,77
2133,2
2134,58
2135,27
2136,71
2137,31
2138,93
2139,46
2140,25
2141,99
2142,95
2143,78
2144,83
2145,61
2146,23
2147,72
2148,42
2149,23
2150,92
2151,11
2152,61
2153,3
2154,77
2155,90
2156,1
2157,90
2158,95
2159,20
2160,60
2161,84
2162,9
2163,100
2164,56
2165,56
2166,29
2167,80
2168,85
2169,28
2170,62
2171,60
2172,54
2173,91
2174,76
2175,74
2176,99
2177,84
2178,25
2179,87
2180,65
2181,74
2182,58
2183,83
2184,62
2185,18
2186,9
2187,26
2188,50
2189,65
2190,52
2191,54
2192,95
2193,50
2194,70
2195,29
2196,18
2197,29
2198,27
2199,86
2200,97
2201,93
2202,96
2203,6
2204,98
2205,66
2206,5
2207,96
2208,60
2209,65
2210,30
2211,42
2212,6
2213,69
2214,75
2215,42
2216,27
2217,96
2218,24
2219,42
2220,97
2221,66
2222,35
2223,14
2224,32
2225,88
2226,81
2227,50
2228,56
2229,28
2230,74
2231,34
2232,59
2233,13
2234,34
2235,90
2236,81
2237,12
2238,92
2239,15
2240,13
2241,52
2242,74
2243,83
2244,8
2245,96
2246,25
2247,14
2248,96
2249,10
2250,68
2251,54
2252,67
2253,8
2254,72
2255,90
2256,95
2257,40
2258,15
2259,10
2260,16
2261,79
2262,95
2263,69
2264,91
2265,14
2266,36
2267,2
2268,86
2269,71
2270,48
2271,42
2272,79
2273,18
2274,39
2275,59
2276,62
2277,8
2278,76
2279,69
2280,80
2281,92
2282,69
2283,40
2284,65
2285,9
2286,65
2287,16
2288,90
2289,64
2290,42
2291,12
2292,65
2293,64
2294,22
2295,8
2296,71
2297,2
2298,63
2299,33
2300,4
2301,15
2302,33
2303,37
2304,47
2305,12
2306,29
2307,86
2308,20
2309,12
2310,90
2311,23
2312,5
2313,30
2314,64
2315,93
2316,33
2317,77
2318,80
2319,83
2320,39
2321,95
2322,84
2323,9
2324,7
2325,78
2326,80
2327,52
2328,97
2329,25
2330,23
2331,74
2332,76
2333,50
2334,58
2335,36
2336,7
2337,57
2338,71
2339,87
2340,60
2341,2
2342,56
2343,80
2344,47
2345,12
2346,31
2347,62
2348,38
2349,44
2350,15
2351,95
2352,61
2353,77
2354,27
2355,99
2356,69
2357,51
2358,10
2359,66
2360,58
2361,18
2362,33
2363,18
2364,87
2365,5
2366,77
2367,49
2368,47
2369,22
2370,100
2371,64
2372,68
2373,86
2374,68
2375,61
2376,6
2377,75
2378,48
2379,39
2380,26
2381,18
2382,90
2383,27
2384,61
2385,4
2386,42
2387,83
2388,30
2389,96
2390,80
2391,65
2392,69
2393,62
2394,59
2395,36
2396,44
2397,47
2398,36
2399,88
2400,84
2401,43
2402,71
2403,40
2404,68
2405,62
2406,26
2407,64
2408,69
2409,2
2410,60
2411,34
2412,2
2413,85
2414,9
2415,23
2416,63
2417,24
2418,50
2419,16
2420,23
2421,16
2422,33
2423,64
2424,27
2425,32
2426,58
2427,66
2428,9
2429,88
2430,17
2431,57
2432,75
2433,28
2434,53
2435,42
2436,69
2437,82
2438,94
2439,8
2440,10
2441,15
2442,77
2443,89
2444,72
2445,19
2446,51
2447,1
2448,52
2449,58
2450,7
2451,18
2452,85
2453,43
2454,17
2455,32
2456,24
2457,56
2458,1
2459,67
2460,29
2461,13
2462,31
2463,73
2464,45
2465,99
2466,51
2467,50
2468,66
2469,62
2470,68
2471,15
2472,87
2473,30
2474,70
2475,86
2476,15
2477,50
2478,28
2479,97
2480,62
2481,80
2482,29
2483,90
2484,74
2485,36
2486,58
2487,11
2488,80
2489,63
2490,4
2491,95
2492,2
2493,95
2494,11
2495,51
2496,2
2497,23
2498,13
2499,85
2500,49
2501,87
2502,10
2503,77
2504,70
2505,98
2506,12
2507,97
2508,18
2509,36
2510,76
2511,11
2512,72
2513,10
2514,36
2515,73
2516,31
2517,100
2518,10
2519,40
2520,35
2521,46
2522,33
2523,34
2524,45
2525,41
2526,54
2527,22
2528,70
2529,82
2530,61
2531,67
2532,69
2533,63
2534,90
2535,53
2536,60
2537,8
2538,1
2539,22
2540,37
2541,96
2542,8
2543,96
2544,49
2545,72
2546,38
2547,26
2548,16
2549,81
2550,52
2551,43
2552,60
2553,7
2554,25
2555,55
2556,14
2557,18
2558,59
2559,11
2560,12
2561,27
2562,4
2563,8
2564,21
2565,56
2566,88
2567,55
2568,57
2569,84
2570,41
2571,68
2572,27
2573,41
2574,2
2575,52
2576,97
2577,63
2578,37
2579,43
2580,90
2581,67
2582,65
2583,28
2584,32
2585,24
2586,73
2587,32
2588,3
2589,15
2590,15
2591,46
2592,60
2593,74
2594,82
2595,79
2596,70
2597,80
2598,7
2599,71
2600,2
2601,35
2602,1
2603,23
2604,93
2605,76
2606,55
2607,55
2608,51
2609,82
2610,80
2611,84
2612,64
2613,74
2614,46
2615,34
2616,19
2617,92
2618,34
2619,81
2620,8
2621,79
2622,94
2623,38
2624,45
2625,88
2626,94
2627,9
2628,98
2629,79
2630,58
2631,64
2632,71
2633,5
2634,27
2635,65
2636,8
2637,92
2638,64
2639,98
2640,85
2641,82
2642,11
2643,52
2644,94
2645,38
2646,6
2647,8
2648,39
2649,95
2650,100
2651,57
2652,70
2653,93
2654,82
2655,79
2656,35
2657,1
2658,45
2659,60
2660,7
2661,54
2662,37
2663,14
2664,52
2665,72
2666,39
2667,70
2668,58
2669,29
2670,85
2671,66
2672,58
2673,68
2674,90
2675,79
2676,54
2677,83
2678,12
2679,21
2680,20
2681,50
2682,90
2683,76
2684,75
2685,23
2686,16
2687,16
2688,59
2689,21
2690,87
2691,31
2692,23
2693,78
2694,81
2695,43
2696,62
2697,49
2698,77
2699,51
2700,55
2701,34
2702,5
2703,17
2704,72
2705,30
2706,9
2707,65
2708,43
2709,5
2710,9
2711,7
2712,36
2713,71
2714,8
2715,96
2716,45
2717,9
2718,68
2719,49
2720,60
2721,76
2722,77
2723,42
2724,66
2725,66
2726,29
2727,72
2728,58
2729,35
2730,37
2731,97
2732,68
2733,85
2734,99
2735,6
2736,78
2737,15
2738,61
2739,15
2740,74
2741,29
2742,78
2743,58
2744,54
2745,22
2746,17
2747,17
2748,75
2749,29
2750,31
2751,93
2752,15
2753,54
2754,25
2755,43
2756,25
2757,26
2758,37
2759,64
2760,83
2761,67
2762,45
2763,47
2764,29
2765,18
2766,4
2767,8
2768,87
2769,31
2770,24
2771,36
2772,98
2773,80
2774,83
2775,30
2776,39
2777,82
2778,85
2779,48
2780,67
2781,1
2782,45
2783,74
2784,94
2785,66
2786,67
2787,10
2788,93
2789,68
2790,20
2791,5
2792,100
2793,19
2794,32
2795,62
2796,56
2797,6
2798,69
2799,88
2800,25
2801,6
2802,91
2803,33
2804,10
2805,29
2806,55
2807,2
2808,88
2809,90
2810,43
2811,87
2812,8
2813,59
2814,33
2815,87
2816,88
2817,15
2818,20
2819,54
2820,5
2821,92
2822,37
2823,64
2824,71
2825,7
2826,47
2827,26
2828,49
2829,52
2830,30
2831,66
2832,1
2833,57
2834,6
2835,63
2836,91
2837,50
2838,59
2839,58
2840,11
2841,18
2842,16
2843,68
2844,43
2845,68
2846,78
2847,83
2848,66
2849,86
2850,64
2851,27
2852,44
2853,36
2854,6
2855,92
2856,23
2857,40
2858,61
2859,52
2860,10
2861,39
2862,57
2863,37
2864,17
2865,29
2866,61
2867,90
2868,26
2869,58
2870,100
2871,12
2872,39
2873,19
2874,68
2875,28
2876,1
2877,18
2878,100
2879,23
2880,9
2881,36
2882,11
2883,43
2884,41
2885,7
2886,63
2887,7
2888,50
2889,74
2890,16
2891,19
2892,21
2893,74
2894,25
2895,74
2896,89
2897,38
2898,92
2899,91
2900,67
2901,51
2902,14
2903,61
2904,94
2905,95
2906,14
2907,34
2908,2
2909,46
2910,86
2911,59
2912,72
2913,16
2914,94
2915,81
2916,51
2917,59
2918,48
2919,7
2920,10
2921,12
2922,67
2923,4
2924,62
2925,8
2926,60
2927,94
2928,11
2929,91
2930,35
2931,68
2932,64
2933,37
2934,95
2935,81
2936,67
2937,46
2938,54
2939,28
2940,27
2941,48
2942,14
2943,85
2944,22
2945,83
2946,46
2947,21
2948,21
2949,66
2950,36
2951,74
2952,55
2953,13
2954,67
2955,56
2956,81
2957,47
2958,8
2959,11
2960,28
2961,100
2962,80
2963,16
2964,45
2965,67
2966,14
2967,43
2968,71
2969,43
2970,69
2971,42
2972,72
2973,14
2974,30
2975,11
2976,3
2977,48
2978,3
2979,53
2980,23
2981,40
2982,97
2983,13
2984,62
2985,39
2986,41
2987,57
2988,98
2989,23
2990,77
2991,41
2992,57
2993,77
2994,87
2995,93
2996,67
2997,47
2998,61
2999,88
